year,date,country,province,confirm,dead,heal,confirm_add,confirm_cuts,dead_cuts,now_confirm_cuts,heal_cuts,newConfirm,newHeal,newDead,description,wzz,wzz_add,_mtime,dateId
2021,11.23,中国,吉林,582,3,574,0,,,,,0,0,0,,0,0,2021-11-23T01:59:59Z,2021-11
2021,11.24,中国,吉林,583,3,574,1,,,,,1,0,0,,0,0,2021-11-25T00:35:15Z,2021-11
2021,11.25,中国,吉林,583,3,574,0,,,,,0,0,0,,0,0,2021-11-26T01:15:34Z,2021-11
2021,11.26,中国,吉林,583,3,576,0,,,,,0,2,0,,0,0,2021-11-27T01:23:32Z,2021-11
2021,11.27,中国,吉林,583,3,576,0,,,,,0,0,0,,0,0,2021-11-27T01:23:32Z,2021-11
2021,11.28,中国,吉林,583,3,576,0,,,,,0,0,0,,0,0,2021-11-28T01:53:46Z,2021-11
2021,11.29,中国,吉林,583,3,576,0,,,,,0,0,0,,0,0,2021-11-29T00:43:38Z,2021-11
2021,11.30,中国,吉林,583,3,576,0,,,,,0,0,0,,0,0,2021-11-30T02:08:40Z,2021-11
2021,12.01,中国,吉林,585,3,576,2,,,,,2,0,0,,0,0,2021-12-02T01:27:20Z,2021-12
2021,12.02,中国,吉林,585,3,576,0,,,,,0,0,0,,0,0,2021-12-03T01:37:29Z,2021-12
2021,12.03,中国,吉林,585,3,576,0,,,,,0,0,0,,0,0,2021-12-03T01:37:29Z,2021-12
2021,12.04,中国,吉林,585,3,576,0,,,,,0,0,0,,0,0,2021-12-04T01:42:08Z,2021-12
2021,12.05,中国,吉林,585,3,576,0,,,,,0,0,0,,0,0,2021-12-05T01:26:51Z,2021-12
2021,12.06,中国,吉林,585,3,577,0,,,,,0,1,0,,0,0,2021-12-07T01:39:33Z,2021-12
2021,12.07,中国,吉林,585,3,577,0,,,,,0,0,0,,0,0,2021-12-07T01:39:33Z,2021-12
2021,12.08,中国,吉林,585,3,577,0,,,,,0,0,0,,0,0,2021-12-08T02:52:07Z,2021-12
2021,12.09,中国,吉林,585,3,577,0,,,,,0,0,0,,0,0,2021-12-09T01:33:39Z,2021-12
2021,12.10,中国,吉林,585,3,577,0,,,,,0,0,0,,0,0,2021-12-10T01:38:59Z,2021-12
2021,12.11,中国,吉林,585,3,577,0,,,,,0,0,0,,0,0,2021-12-11T03:21:47Z,2021-12
2021,12.12,中国,吉林,586,3,577,1,,,,,1,0,0,,0,0,2021-12-13T01:26:07Z,2021-12
2021,12.13,中国,吉林,586,3,577,0,,,,,0,0,0,,0,0,2021-12-14T04:45:32Z,2021-12
2021,12.14,中国,吉林,587,3,577,1,,,,,1,0,0,,0,0,2021-12-15T01:25:57Z,2021-12
2021,12.15,中国,吉林,587,3,577,0,,,,,0,0,0,,0,0,2021-12-16T01:36:58Z,2021-12
2021,12.16,中国,吉林,587,3,577,0,,,,,0,0,0,,0,0,2021-12-16T01:36:58Z,2021-12
2021,12.17,中国,吉林,588,3,577,1,,,,,1,0,0,,0,0,2021-12-18T01:31:51Z,2021-12
2021,12.18,中国,吉林,588,3,577,0,,,,,0,0,0,,0,0,2021-12-19T03:10:08Z,2021-12
2021,12.19,中国,吉林,588,3,577,0,,,,,0,0,0,,0,0,2021-12-19T03:10:08Z,2021-12
2021,12.20,中国,吉林,588,3,578,0,,,,,0,1,0,,0,0,2021-12-21T01:37:36Z,2021-12
2021,12.21,中国,吉林,588,3,578,0,,,,,0,0,0,,0,0,2021-12-21T01:37:36Z,2021-12
2021,12.22,中国,吉林,589,3,578,1,,,,,1,0,0,,0,0,2021-12-23T01:24:25Z,2021-12
2021,12.23,中国,吉林,589,3,579,0,,,,,0,1,0,,0,0,2021-12-24T01:31:41Z,2021-12
2021,12.24,中国,吉林,589,3,579,0,,,,,0,0,0,,0,0,2021-12-24T01:31:41Z,2021-12
2021,12.25,中国,吉林,589,3,579,0,,,,,0,0,0,,0,0,2021-12-25T02:03:56Z,2021-12
2021,12.26,中国,吉林,589,3,579,0,,,,,0,0,0,,0,0,2021-12-26T01:05:41Z,2021-12
2021,12.27,中国,吉林,589,3,579,0,,,,,0,0,0,,0,0,2021-12-27T01:55:47Z,2021-12
2021,12.28,中国,吉林,589,3,579,0,,,,,0,0,0,,0,0,2021-12-28T01:43:52Z,2021-12
2021,12.29,中国,吉林,589,3,580,0,,,,,0,1,0,,0,0,2021-12-30T01:27:25Z,2021-12
2021,12.30,中国,吉林,589,3,580,0,,,,,0,0,0,,0,0,2021-12-30T01:27:25Z,2021-12
2021,12.31,中国,吉林,589,3,580,0,,,,,0,0,0,,0,0,2021-12-31T01:02:58Z,2021-12
2022,01.01,中国,吉林,589,3,580,0,,,,,0,0,0,,0,0,2022-01-01T01:28:09Z,2022-01
2022,01.02,中国,吉林,589,3,580,0,,,,,0,0,0,,0,0,2022-01-03T01:58:03Z,2022-01
2022,01.03,中国,吉林,589,3,582,0,,,,,0,2,0,,0,0,2022-01-04T01:35:27Z,2022-01
2022,01.04,中国,吉林,589,3,582,0,,,,,0,0,0,,0,0,2022-01-04T01:35:27Z,2022-01
2022,01.05,中国,吉林,590,3,582,1,,,,,1,0,0,,0,0,2022-01-06T00:44:49Z,2022-01
2022,01.06,中国,吉林,590,3,583,0,,,,,0,1,0,,0,0,2022-01-07T01:38:37Z,2022-01
2022,01.07,中国,吉林,590,3,583,0,,,,,0,0,0,,0,0,2022-01-07T01:38:37Z,2022-01
2022,01.08,中国,吉林,590,3,584,0,,,,,0,1,0,,0,0,2022-01-09T01:32:07Z,2022-01
2022,01.09,中国,吉林,590,3,584,0,,,,,0,0,0,,0,0,2022-01-09T01:32:07Z,2022-01
2022,01.10,中国,吉林,590,3,584,0,,,,,0,0,0,,0,0,2022-01-10T07:59:43Z,2022-01
2022,01.11,中国,吉林,590,3,584,0,,,,,0,0,0,,0,0,2022-01-11T01:24:12Z,2022-01
2022,01.12,中国,吉林,590,3,585,0,,,,,0,1,0,,0,0,2022-01-13T01:23:49Z,2022-01
2022,01.13,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-13T01:23:49Z,2022-01
2022,01.14,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-14T03:07:18Z,2022-01
2022,01.15,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-15T04:02:26Z,2022-01
2022,01.16,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-16T03:15:40Z,2022-01
2022,01.17,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-17T03:48:14Z,2022-01
2022,01.18,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-18T01:50:03Z,2022-01
2022,01.19,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-20T03:18:44Z,2022-01
2022,01.20,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-20T03:18:44Z,2022-01
2022,01.21,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-23T03:17:51Z,2022-01
2022,01.22,中国,吉林,590,3,585,0,,,,,0,0,0,,0,0,2022-01-23T03:17:51Z,2022-01
2022,01.23,中国,吉林,590,3,586,0,,,,,0,1,0,,0,0,2022-01-24T03:15:36Z,2022-01
2022,01.24,中国,吉林,590,3,586,0,,,,,0,0,0,,0,0,2022-01-24T03:15:36Z,2022-01
2022,01.25,中国,吉林,590,3,586,0,,,,,0,0,0,,0,0,2022-01-25T05:01:31Z,2022-01
2022,01.26,中国,吉林,591,3,586,1,,,,,1,0,0,,0,0,2022-01-27T01:55:56Z,2022-01
2022,01.27,中国,吉林,591,3,586,0,,,,,0,0,0,,0,0,2022-01-28T06:23:33Z,2022-01
2022,01.28,中国,吉林,591,3,586,0,,,,,0,0,0,,0,0,2022-01-28T06:23:33Z,2022-01
2022,01.29,中国,吉林,591,3,586,0,,,,,0,0,0,,0,0,2022-01-29T02:53:37Z,2022-01
2022,01.30,中国,吉林,591,3,586,0,,,,,0,0,0,,0,0,2022-01-30T03:07:11Z,2022-01
2022,01.31,中国,吉林,591,3,586,0,,,,,0,0,0,,0,0,2022-01-31T02:21:43Z,2022-01
2022,02.01,中国,吉林,592,3,586,1,,,,,1,0,0,,0,0,2022-02-02T02:04:02Z,2022-02
2022,02.02,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-03T07:37:32Z,2022-02
2022,02.03,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-03T07:37:26Z,2022-02
2022,02.04,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-04T02:38:46Z,2022-02
2022,02.05,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-06T07:16:43Z,2022-02
2022,02.06,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-06T07:16:43Z,2022-02
2022,02.07,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-08T02:43:10Z,2022-02
2022,02.08,中国,吉林,592,3,586,0,,,,,0,0,0,,0,0,2022-02-08T02:43:10Z,2022-02
2022,02.09,中国,吉林,594,3,586,2,,,,,2,0,0,,0,0,2022-02-10T01:37:19Z,2022-02
2022,02.10,中国,吉林,594,3,586,0,,,,,0,0,0,,0,0,2022-02-11T02:28:44Z,2022-02
2022,02.11,中国,吉林,594,3,587,0,,,,,0,1,0,,0,0,2022-02-12T01:41:04Z,2022-02
2022,02.12,中国,吉林,594,3,587,0,,,,,0,0,0,,0,0,2022-02-12T01:41:04Z,2022-02
2022,02.13,中国,吉林,594,3,587,0,,,,,0,0,0,,0,0,2022-02-13T06:57:02Z,2022-02
2022,02.14,中国,吉林,594,3,587,0,,,,,0,0,0,,0,0,2022-02-14T07:08:44Z,2022-02
2022,02.15,中国,吉林,594,3,587,0,,,,,0,0,0,,0,0,2022-02-15T05:57:01Z,2022-02
2022,02.16,中国,吉林,596,3,587,2,,,,,2,0,0,,0,0,2022-02-17T01:29:37Z,2022-02
2022,02.17,中国,吉林,598,3,587,2,,,,,2,0,0,,0,0,2022-02-18T01:35:50Z,2022-02
2022,02.18,中国,吉林,598,3,587,2,,,,,2,0,0,,0,0,2022-02-18T01:35:50Z,2022-02
2022,02.19,中国,吉林,598,3,587,0,,,,,0,0,0,,0,0,2022-02-20T04:22:42Z,2022-02
2022,02.20,中国,吉林,598,3,587,0,,,,,0,0,0,,0,0,2022-02-20T04:22:42Z,2022-02
2022,02.21,中国,吉林,598,3,587,0,,,,,0,0,0,,0,0,2022-02-23T00:40:33Z,2022-02
2022,02.22,中国,吉林,598,3,587,0,,,,,0,0,0,,0,0,2022-02-23T00:40:33Z,2022-02
2022,02.23,中国,吉林,601,3,588,3,,,,,3,1,0,,0,0,2022-02-24T01:55:30Z,2022-02
2022,02.24,中国,吉林,603,3,588,2,,,,,2,0,0,,0,0,2022-02-25T02:46:15Z,2022-02
2022,02.25,中国,吉林,603,3,588,0,,,,,0,0,0,,0,0,2022-02-26T04:40:29Z,2022-02
2022,02.25,中国,吉林,603,3,588,0,,,,,0,0,0,,0,0,2022-02-26T04:40:29Z,2022-02
2022,02.26,中国,吉林,605,3,588,2,,,,,2,0,0,,0,0,2022-02-27T01:43:35Z,2022-02
2022,02.27,中国,吉林,605,3,588,0,,,,,0,0,0,,0,0,2022-02-28T06:32:45Z,2022-02
2022,02.28,中国,吉林,605,3,588,0,,,,,0,0,0,,0,0,2022-02-28T06:32:44Z,2022-02
2022,03.01,中国,吉林,609,3,588,4,,,,,4,0,0,,4,4,2022-03-02T01:49:13Z,2022-03
2022,03.02,中国,吉林,622,3,588,13,,,,,13,0,0,,11,7,2022-03-03T01:56:14Z,2022-03
2022,03.03,中国,吉林,629,3,588,5,,,,,5,0,0,,22,11,2022-03-05T01:36:53Z,2022-03
2022,03.04,中国,吉林,649,3,588,20,,,,,20,0,0,,33,11,2022-03-05T01:57:11Z,2022-03
2022,03.05,中国,吉林,674,3,588,25,,,,,25,0,0,,57,24,2022-03-06T01:17:05Z,2022-03
2022,03.06,中国,吉林,729,3,589,55,,,,,55,1,0,,68,12,2022-03-07T02:00:41Z,2022-03
2022,03.07,中国,吉林,775,3,589,46,,,,,46,0,0,,94,29,2022-03-08T01:33:51Z,2022-03
2022,03.08,中国,吉林,869,3,589,94,,,,,94,0,0,,174,80,2022-03-09T01:28:16Z,2022-03
2022,03.09,中国,吉林,1034,3,589,165,,,,,165,0,0,,353,179,2022-03-10T01:01:24Z,2022-03
2022,03.10,中国,吉林,1133,3,589,99,,,,,99,0,0,,499,148,2022-03-11T02:31:02Z,2022-03
2022,03.11,中国,吉林,1269,3,589,136,,,,,136,0,0,,765,266,2022-03-12T01:26:28Z,2022-03
2022,03.12,中国,吉林,2683,3,589,1414,,,,,1414,0,0,,1509,744,2022-03-13T01:41:18Z,2022-03
2022,03.13,中国,吉林,3578,3,589,895,,,,,895,0,0,,1640,131,2022-03-14T01:57:34Z,2022-03
2022,03.14,中国,吉林,6972,3,589,3394,,,,,3394,0,0,,2612,991,2022-03-15T02:59:05Z,2022-03
2022,03.15,中国,吉林,8110,3,589,1456,,,,,1456,0,0,,3009,797,2022-03-16T06:48:39Z,2022-03
2022,03.16,中国,吉林,8852,3,589,742,,,,,742,0,0,,3424,415,2022-03-17T01:09:35Z,2022-03
2022,03.17,中国,吉林,10686,3,589,1834,,,,,1834,0,0,,4216,792,2022-03-18T01:19:51Z,2022-03
2022,03.18,中国,吉林,12360,5,610,1674,,,,,1674,21,2,,4745,537,2022-03-19T04:47:21Z,2022-03
2022,03.19,中国,吉林,13551,5,645,1191,,,,,1191,35,0,,5029,303,2022-03-20T01:53:25Z,2022-03
2022,03.20,中国,吉林,15093,5,672,1542,,,,,1542,27,0,,5542,549,2022-03-21T01:23:25Z,2022-03
2022,03.21,中国,吉林,16995,5,672,1902,,,,,1902,0,0,,6072,563,2022-03-22T01:21:51Z,2022-03
2022,03.22,中国,吉林,19315,5,779,2320,,,,,2320,107,0,,6527,528,2022-03-23T01:21:13Z,2022-03
2022,03.23,中国,吉林,21125,5,1241,1810,,,,,1810,462,0,,7282,791,2022-03-24T06:08:38Z,2022-03
2022,03.24,中国,吉林,22235,5,1714,1110,,,,,1110,473,0,,7989,900,2022-03-25T01:22:21Z,2022-03
2022,03.25,中国,吉林,23357,5,2327,1122,,,,,1122,613,0,,9194,1374,2022-03-26T00:46:50Z,2022-03
2022,03.26,中国,吉林,24428,5,2910,1071,,,,,1071,583,0,,10089,1007,2022-03-27T07:17:29Z,2022-03
2022,03.27,中国,吉林,25518,5,3595,1090,,,,,1090,685,0,,10560,907,2022-03-28T03:04:03Z,2022-03
2022,03.28,中国,吉林,26573,5,4270,1055,,,,,1055,675,0,,11136,812,2022-03-29T01:01:44Z,2022-03
2022,03.29,中国,吉林,27723,5,5162,1150,,,,,1150,892,0,,11929,1032,2022-03-30T05:05:31Z,2022-03
2022,03.30,中国,吉林,29063,5,6029,1340,,,,,1340,867,0,,12420,835,2022-03-31T01:27:58Z,2022-03
2022,03.31,中国,吉林,30426,5,6668,1363,,,,,1363,639,0,,13027,871,2022-04-01T01:10:30Z,2022-03
2022,04.01,中国,吉林,32156,5,10582,1730,,,,,1730,3914,0,,13197,1244,2022-04-02T02:08:03Z,2022-04
2022,04.02,中国,吉林,33112,5,12719,956,,,,,956,2137,0,,16696,3499,2022-04-03T01:41:18Z,2022-04
2022,04.03,中国,吉林,33948,5,14181,836,,,,,836,1462,0,,18592,2742,2022-04-04T02:02:48Z,2022-04
2022,04.04,中国,吉林,34740,5,15647,792,,,,,792,1466,0,,19569,16680,2022-04-05T01:25:07Z,2022-04
2022,04.05,中国,吉林,35713,5,17178,973,,,,,973,1531,0,,21302,1798,2022-04-06T04:08:00Z,2022-04
2022,04.06,中国,吉林,36603,5,18471,890,,,,,890,1293,0,,21548,1546,2022-04-07T01:34:46Z,2022-04
2022,04.07,中国,吉林,37220,5,19910,617,,,,,617,1439,0,,21978,1649,2022-04-08T01:09:36Z,2022-04
2022,04.08,中国,吉林,37468,5,21473,248,,,,,248,1563,0,,21772,706,2022-04-09T02:36:24Z,2022-04
2022,04.09,中国,吉林,37468,5,21473,248,,,,,248,0,0,,21772,706,2022-04-09T02:36:24Z,2022-04
2022,04.10,中国,吉林,37897,5,24075,187,,,,,187,2602,0,,20093,797,2022-04-11T02:24:29Z,2022-04
2022,04.11,中国,吉林,38068,5,25287,171,,,,,171,1212,0,,20093,598,2022-04-12T03:02:14Z,2022-04
2022,04.12,中国,吉林,38301,5,26436,233,,,,,233,1149,0,,19500,852,2022-04-13T02:18:52Z,2022-04
2022,04.13,中国,吉林,38626,5,27559,325,,,,,325,1123,0,,18207,674,2022-04-14T01:17:18Z,2022-04
2022,04.14,中国,吉林,38800,5,28324,174,,,,,174,765,0,,17267,342,2022-04-15T01:29:40Z,2022-04
2022,04.15,中国,吉林,38995,5,30021,195,,,,,195,1697,0,,16147,437,2022-04-16T01:34:44Z,2022-04
2022,04.16,中国,吉林,39162,5,31135,167,,,,,167,1114,0,,15244,525,2022-04-17T01:03:29Z,2022-04
2022,04.17,中国,吉林,39328,5,31935,166,,,,,166,800,0,,14772,376,2022-04-18T00:59:35Z,2022-04
2022,04.18,中国,吉林,39416,5,32502,88,,,,,88,567,0,,14171,384,2022-04-19T01:46:00Z,2022-04
2022,04.19,中国,吉林,39549,5,33105,133,,,,,133,603,0,,13522,262,2022-04-20T02:51:17Z,2022-04
2022,04.20,中国,吉林,39644,5,34034,95,,,,,95,929,0,,12290,261,2022-04-21T01:26:42Z,2022-04
2022,04.21,中国,吉林,39707,5,34907,63,,,,,63,873,0,,11393,244,2022-04-23T03:39:44Z,2022-04
2022,04.21,中国,吉林,39707,5,34907,63,,,,,63,0,0,,11393,244,2022-04-23T03:39:44Z,2022-04
2022,04.21,中国,吉林,39707,5,34907,63,,,,,63,0,0,,11393,244,2022-04-23T03:39:44Z,2022-04
2022,04.21,中国,吉林,39707,5,34907,63,,,,,63,0,0,,11393,244,2022-04-23T03:39:44Z,2022-04
2022,04.21,中国,吉林,39707,5,34907,63,,,,,63,0,0,,11393,244,2022-04-23T03:39:44Z,2022-04
2022,04.22,中国,吉林,39843,5,36066,136,,,,,136,1159,0,,10470,205,2022-04-23T03:39:44Z,2022-04
2022,04.22,中国,吉林,39843,5,36066,136,,,,,136,0,0,,10470,205,2022-04-23T03:39:44Z,2022-04
2022,04.22,中国,吉林,39843,5,36066,136,,,,,136,0,0,,10470,205,2022-04-23T03:39:44Z,2022-04
2022,04.22,中国,吉林,39843,5,36066,136,,,,,136,0,0,,10470,205,2022-04-23T03:39:44Z,2022-04
2022,04.22,中国,吉林,39843,5,36066,136,,,,,136,0,0,,10470,205,2022-04-23T03:39:44Z,2022-04
2022,04.23,中国,吉林,39903,5,36398,60,,,,,60,332,0,,9879,154,2022-04-24T01:21:38Z,2022-04
2022,04.23,中国,吉林,39903,5,36398,60,,,,,60,0,0,,9879,154,2022-04-24T01:21:38Z,2022-04
2022,04.23,中国,吉林,39903,5,36398,60,,,,,60,0,0,,9879,154,2022-04-24T01:21:38Z,2022-04
2022,04.23,中国,吉林,39903,5,36398,60,,,,,60,0,0,,9879,154,2022-04-24T01:21:38Z,2022-04
2022,04.23,中国,吉林,39903,5,36398,60,,,,,60,0,0,,9879,154,2022-04-24T01:21:38Z,2022-04
2022,04.24,中国,吉林,39982,5,36841,79,,,,,79,443,0,,9986,107,2022-04-25T03:04:15Z,2022-04
2022,04.25,中国,吉林,40026,5,37117,44,,,,,44,276,0,,9980,101,2022-04-26T02:34:47Z,2022-04
2022,04.26,中国,吉林,40077,5,38084,51,,,,,51,967,0,,8963,80,2022-04-27T02:10:51Z,2022-04
2022,04.27,中国,吉林,40133,5,38373,56,,,,,56,289,0,,8492,98,2022-04-28T01:05:28Z,2022-04
2022,04.28,中国,吉林,40133,5,38373,56,,,,,56,0,0,,8492,98,2022-04-28T01:05:19Z,2022-04
2020,01.25,中国,甘肃,7,0,0,3,,,,,0,0,0,,0,0,2020-02-11T09:39:57Z,2020-01
2020,01.26,中国,甘肃,14,0,0,7,,,,,7,0,0,,0,0,2020-02-11T09:39:55Z,2020-01
2020,01.27,中国,甘肃,19,0,0,5,,,,,5,0,0,,0,0,2020-02-11T09:39:54Z,2020-01
2020,01.28,中国,甘肃,24,0,0,5,,,,,5,0,0,,0,0,2020-02-11T09:39:52Z,2020-01
2020,01.29,中国,甘肃,26,0,0,2,,,,,2,0,0,,0,0,2020-02-11T09:39:51Z,2020-01
2020,01.30,中国,甘肃,29,0,0,4,,,,,4,0,0,,0,0,2020-02-11T09:39:49Z,2020-01
2020,01.31,中国,甘肃,35,0,3,6,,,,,6,3,0,,0,0,2020-02-11T09:39:48Z,2020-01
2020,02.01,中国,甘肃,51,0,3,11,,,,,11,0,0,,0,0,2020-02-11T09:39:46Z,2020-02
2020,02.03,中国,甘肃,55,0,3,4,,,,,4,0,0,,0,0,2020-02-11T09:39:45Z,2020-02
2020,02.04,中国,甘肃,57,0,4,2,,,,,2,1,0,,0,0,2020-02-11T09:39:43Z,2020-02
2020,02.05,中国,甘肃,62,0,6,5,,,,,5,2,0,,0,0,2020-02-11T09:39:42Z,2020-02
2020,02.10,中国,甘肃,86,2,21,3,,,,,3,15,2,,0,0,2020-02-10T14:57:55Z,2020-02
2020,02.11,中国,甘肃,86,2,24,0,,,,,0,3,0,,0,0,2020-02-11T01:41:13Z,2020-02
2020,02.12,中国,甘肃,87,2,31,1,,,,,1,7,0,,0,0,2020-02-12T15:29:12Z,2020-02
2020,02.13,中国,甘肃,90,2,39,3,,,,,3,8,0,,0,0,2020-02-13T15:35:24Z,2020-02
2020,02.14,中国,甘肃,90,2,49,0,,,,,0,10,0,,0,0,2020-02-14T14:30:08Z,2020-02
2020,02.16,中国,甘肃,90,2,54,0,,,,,0,5,0,,0,0,2020-02-16T13:34:28Z,2020-02
2020,02.17,中国,甘肃,91,2,58,1,,,,,1,4,0,,0,0,2020-02-17T14:43:43Z,2020-02
2020,02.18,中国,甘肃,91,2,65,0,,,,,0,7,0,,0,0,2020-02-18T14:53:13Z,2020-02
2020,02.19,中国,甘肃,91,2,71,0,,,,,0,6,0,,0,0,2020-02-19T13:46:49Z,2020-02
2020,02.20,中国,甘肃,91,2,76,0,,,,,0,5,0,,0,0,2020-02-20T06:24:33Z,2020-02
2020,02.21,中国,甘肃,91,2,78,0,,,,,0,2,0,,0,0,2020-02-21T14:31:25Z,2020-02
2020,02.23,中国,甘肃,91,2,78,0,,,,,0,0,0,,0,0,2020-02-23T13:24:28Z,2020-02
2020,02.24,中国,甘肃,91,2,80,0,,,,,0,2,0,,0,0,2020-02-24T13:46:22Z,2020-02
2020,02.25,中国,甘肃,91,2,80,0,,,,,0,0,0,,0,0,2020-02-25T01:13:12Z,2020-02
2020,02.26,中国,甘肃,91,2,81,0,,,,,0,1,0,,0,0,2020-03-01T02:31:59Z,2020-02
2020,02.27,中国,甘肃,91,2,82,0,,,,,0,1,0,,0,0,2020-02-27T14:10:15Z,2020-02
2020,02.28,中国,甘肃,91,2,82,0,,,,,0,0,0,,0,0,2020-03-01T02:32:00Z,2020-02
2020,02.29,中国,甘肃,91,2,84,0,,,,,0,2,0,,0,0,2020-03-01T02:32:02Z,2020-02
2020,03.01,中国,甘肃,91,2,84,0,,,,,0,0,0,,0,0,2020-03-01T12:58:14Z,2020-03
2020,03.02,中国,甘肃,91,2,86,0,,,,,0,2,0,,0,0,2020-03-02T08:35:34Z,2020-03
2020,03.03,中国,甘肃,91,2,87,0,,,,,0,1,0,,0,0,2020-03-03T01:45:05Z,2020-03
2020,03.04,中国,甘肃,102,2,87,11,,,,,11,0,0,,0,0,2020-03-10T02:02:31Z,2020-03
2020,03.05,中国,甘肃,119,2,87,17,,,,,17,0,0,,0,0,2020-03-05T14:44:57Z,2020-03
2020,03.06,中国,甘肃,120,2,87,1,,,,,1,0,0,,0,0,2020-03-06T01:30:26Z,2020-03
2020,03.07,中国,甘肃,124,2,87,4,,,,,4,0,0,,0,0,2020-03-07T01:40:53Z,2020-03
2020,03.08,中国,甘肃,124,2,88,4,,,,,4,1,0,,0,0,2020-03-08T01:42:01Z,2020-03
2020,03.09,中国,甘肃,125,2,88,1,,,,,1,0,0,,0,0,2020-03-09T01:05:14Z,2020-03
2020,03.09,中国,甘肃,125,2,88,1,,,,,1,0,0,,0,0,2020-03-10T13:51:17Z,2020-03
2020,03.10,中国,甘肃,127,2,88,2,,,,,2,0,0,,0,0,2020-03-10T13:56:31Z,2020-03
2020,03.11,中国,甘肃,127,2,88,2,,,,,2,0,0,,0,0,2020-03-11T13:37:57Z,2020-03
2020,03.13,中国,甘肃,129,2,89,2,,,,,2,1,0,,0,0,2020-03-13T14:21:58Z,2020-03
2020,03.14,中国,甘肃,132,2,91,3,,,,,3,2,0,,0,0,2020-03-13T14:22:17Z,2020-03
2020,03.15,中国,甘肃,133,2,91,1,,,,,1,0,0,伊朗包机来甘确诊病例37例和乘坐其他商业航班来甘境外输入确诊病例5例共计42例。,0,0,2020-03-15T01:19:09Z,2020-03
2020,03.16,中国,甘肃,133,2,91,0,,,,,0,0,0,伊朗包机来甘确诊病例37例和乘坐其他商业航班来甘境外输入确诊病例5例共计42例。,0,0,2020-03-16T01:25:48Z,2020-03
2020,03.17,中国,甘肃,133,2,91,0,,,,,0,0,0,伊朗包机来甘确诊病例37例和乘坐其他商业航班来甘境外输入确诊病例5例共计42例。,0,0,2020-03-17T01:47:55Z,2020-03
2020,03.18,中国,甘肃,133,2,91,0,,,,,0,0,0,伊朗包机来甘确诊病例37例和乘坐其他商业航班来甘境外输入确诊病例5例共计42例。,0,0,2020-03-18T06:06:04Z,2020-03
2020,03.19,中国,甘肃,134,2,98,1,,,,,1,7,0,伊朗包机来甘确诊病例37例和乘坐其他商业航班来甘境外输入确诊病例6例共计43例。,0,0,2020-03-19T13:15:04Z,2020-03
2020,03.20,中国,甘肃,134,2,113,1,,,,,1,15,0,伊朗包机来甘确诊病例37例和乘坐其他商业航班来甘境外输入确诊病例6例共计43例。,0,0,2020-03-20T03:25:20Z,2020-03
2020,03.22,中国,甘肃,136,2,114,2,,,,,2,1,0,甘肃累计报告境外输入确诊病例45例。,0,0,2020-03-22T13:37:31Z,2020-03
2020,03.23,中国,甘肃,136,2,119,0,,,,,0,5,0,甘肃新增治愈出院4例。,0,0,2020-03-23T14:25:02Z,2020-03
2020,03.24,中国,甘肃,136,2,121,0,,,,,0,2,0,,0,0,2020-03-25T13:32:33Z,2020-03
2020,03.25,中国,甘肃,136,2,121,0,,,,,0,0,0,,0,0,2020-03-25T12:49:44Z,2020-03
2020,03.26,中国,甘肃,136,2,125,0,,,,,0,4,0,,0,0,2020-03-26T14:27:44Z,2020-03
2020,03.27,中国,甘肃,136,2,125,0,,,,,0,0,0,,0,0,2020-03-31T01:52:21Z,2020-03
2020,03.28,中国,甘肃,136,2,125,0,,,,,0,0,0,,0,0,2020-03-31T01:52:22Z,2020-03
2020,03.29,中国,甘肃,138,2,125,2,,,,,2,0,0,,0,0,2020-03-29T13:33:44Z,2020-03
2020,03.30,中国,甘肃,138,2,125,0,,,,,0,0,0,甘肃累计报告境外输入确诊病例46例。,0,0,2020-03-31T01:51:43Z,2020-03
2020,03.31,中国,甘肃,138,2,125,0,,,,,0,0,0,甘肃累计报告境外输入确诊病例46例。,0,0,2020-03-31T01:38:44Z,2020-03
2020,04.01,中国,甘肃,138,2,127,0,,,,,0,2,0,甘肃累计报告境外输入确诊病例46例。,0,0,2020-04-01T04:00:17Z,2020-04
2020,04.02,中国,甘肃,138,2,127,0,,,,,0,0,0,甘肃累计报告境外输入确诊病例46例。,0,0,2020-04-03T13:43:49Z,2020-04
